time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2011-04-11T08:16:11.000Z,36.962,140.551,7.6,6.7,mw,,,,,iscgem,iscgem16416735,2015-02-12T20:39:28.980Z,"near the east coast of Honshu, Japan",earthquake
2011-04-09T12:57:49.000Z,30.013,131.843,25.7,6,mw,,,,,iscgem,iscgem16415851,2015-02-12T22:10:22.422Z,"Kyushu, Japan",earthquake
2011-04-07T14:32:43.290Z,38.276,141.588,42,7.1,mww,446,17.7,,0.94,us,usp000hzf6,2015-02-12T23:42:33.179Z,"near the east coast of Honshu, Japan",earthquake
2011-04-07T14:32:43.000Z,38.38,141.8448,60.5,7.1,mww,,,,,duputel,duputel201104071432a,2015-02-12T16:21:22.000Z,"near the east coast of Honshu, Japan",earthquake
2011-04-07T14:32:00.000Z,38.276,141.588,42,7.1,,,,,,atlas,atlas20110407143200,2015-02-04T11:12:41.057Z,"near the east coast of Honshu, Japan",earthquake
2011-04-07T13:11:22.400Z,17.208,-94.338,166.2,6.6,mww,518,37.2,,,us,usp000hzf3,2015-02-12T21:17:00.174Z,"Veracruz, Mexico",earthquake
2011-04-07T13:11:22.000Z,17.31,-93.8166,140.5,6.7,mww,,,,,duputel,duputel201104071311a,2015-02-12T16:21:22.000Z,"Veracruz, Mexico",earthquake
2011-04-06T14:01:42.560Z,1.612,97.086,20,6,mww,336,17.2,,0.96,us,usp000hzd7,2015-02-12T21:01:37.902Z,"Nias region, Indonesia",earthquake
2011-04-03T20:06:42.000Z,-9.755,107.741,30,6.7,mw,,,,,iscgem,iscgem16405115,2015-02-12T20:50:33.911Z,"south of Java, Indonesia",earthquake
2011-04-03T20:06:40.390Z,-9.848,107.693,14,6.7,mww,270,20.3,,1.11,us,usp000hz7h,2015-02-12T16:21:22.000Z,"south of Java, Indonesia",earthquake
2011-04-03T14:07:09.330Z,-17.642,-178.585,551.7,6.4,mww,539,21.7,,0.87,us,usp000hz6z,2015-02-12T22:03:24.617Z,"Fiji region",earthquake
2011-04-01T13:29:10.690Z,35.662,26.56,59.9,6,mww,395,23.9,,,us,usp000hz2h,2015-02-12T20:11:06.558Z,"Crete, Greece",earthquake
2011-03-31T07:15:30.190Z,38.922,141.821,42,6,mww,518,55.5,,0.85,us,usp000hyzj,2015-02-04T11:11:33.677Z,"near the east coast of Honshu, Japan",earthquake
2011-03-31T07:15:30.000Z,38.934,141.984,45,6,mw,,,,,iscgem,iscgem16399899,2015-02-12T21:37:50.072Z,"near the east coast of Honshu, Japan",earthquake
2011-03-31T00:11:58.300Z,-16.541,-177.517,15.5,6.3,mww,373,50,,1.38,us,usp000hyyr,2015-02-12T22:28:38.913Z,"Fiji region",earthquake
2011-03-29T10:54:33.200Z,37.401,142.29,15,6.1,mww,558,21,,0.9,us,usp000hyv2,2015-02-12T22:40:13.902Z,"off the east coast of Honshu, Japan",earthquake
2011-03-27T22:23:59.000Z,38.363,142.182,26,6.2,mw,,,,,iscgem,iscgem602696198,2015-02-12T22:59:40.567Z,"near the east coast of Honshu, Japan",earthquake
2011-03-27T22:23:58.800Z,38.415,142.011,19,6.2,mww,629,20.4,,0.91,us,usp000hyrs,2014-11-07T01:44:21.315Z,"near the east coast of Honshu, Japan",earthquake
2011-03-26T22:49:40.820Z,-15.848,-179.405,6,6,mww,382,45,,1.17,us,usp000hypf,2015-02-12T21:15:13.129Z,"Fiji region",earthquake
2011-03-25T11:36:25.000Z,38.766,141.942,45,6.2,mw,,,,,iscgem,iscgem602442668,2015-02-12T20:59:53.684Z,"near the east coast of Honshu, Japan",earthquake
2011-03-25T11:36:24.490Z,38.772,141.88,39,6.2,mww,558,37,,0.86,us,usp000hyjm,2015-02-04T11:10:54.036Z,"near the east coast of Honshu, Japan",earthquake
2011-03-24T13:55:12.010Z,20.687,99.822,8,6.9,mww,335,18.2,,1.1,us,usp000hyfx,2015-02-12T21:11:35.014Z,"Myanmar",earthquake
2011-03-22T09:44:29.330Z,39.851,143.437,13,6.4,mww,424,39.9,,0.77,us,usp000hy8e,2014-11-07T01:44:17.428Z,"off the east coast of Honshu, Japan",earthquake
2011-03-22T09:44:29.000Z,39.864,143.546,16.8,6.3,mw,,,,,iscgem,iscgem17197975,2015-02-12T23:11:26.534Z,"off the east coast of Honshu, Japan",earthquake
2011-03-22T09:19:06.230Z,37.325,141.791,31,6.1,mww,527,32.3,,0.8,us,usp000hy8c,2014-11-07T01:44:17.373Z,"near the east coast of Honshu, Japan",earthquake
2011-03-22T09:19:05.000Z,37.357,141.803,30,6.2,mw,,,,,iscgem,iscgem16342199,2015-02-12T23:17:57.106Z,"near the east coast of Honshu, Japan",earthquake
2011-03-22T07:18:45.380Z,37.244,144.003,11,6.4,mww,551,18.2,,0.95,us,usp000hy7y,2015-02-12T21:18:15.638Z,"off the east coast of Honshu, Japan",earthquake
2011-03-20T08:26:10.000Z,19.076,121.273,30,6,mw,,,,,iscgem,iscgem16339575,2015-02-12T21:02:46.163Z,"Babuyan Islands region, Philippines",earthquake
2011-03-20T08:26:09.580Z,18.994,121.246,27,6,mww,392,28.5,,1.1,us,usp000hy18,2015-02-04T11:09:40.948Z,"Luzon, Philippines",earthquake
2011-03-19T09:56:51.000Z,36.8099,140.3753,24.9,6.1,,,,,,atlas,atlas20110319095651,2015-02-04T11:09:22.673Z,"near the east coast of Honshu, Japan",earthquake
2011-03-17T04:13:57.000Z,40.164,142.342,40,6.1,mw,,,,,iscgem,iscgem602668515,2015-02-12T20:57:37.843Z,"near the east coast of Honshu, Japan",earthquake
2011-03-17T04:13:56.780Z,40.136,142.168,29,6.2,mww,395,40.4,,0.92,us,usp000hxmc,2015-02-04T11:08:53.160Z,"near the east coast of Honshu, Japan",earthquake
2011-03-17T02:48:00.030Z,-17.275,167.826,17,6.2,mww,248,20.6,,1.09,us,usp000hxm2,2015-02-12T23:13:55.077Z,"Vanuatu",earthquake
2011-03-15T15:23:53.850Z,40.335,143.288,18,6.1,mwc,357,57.4,,0.9,us,usp000hxcu,2015-02-12T23:30:50.922Z,"off the east coast of Honshu, Japan",earthquake
2011-03-15T13:31:47.000Z,35.291,138.697,15,6,mw,,,,,iscgem,iscgem16318259,2015-02-12T22:56:11.831Z,"eastern Honshu, Japan",earthquake
2011-03-15T13:31:46.320Z,35.272,138.582,9,6,mww,450,39.9,,0.92,us,usp000hxc7,2014-11-07T01:44:09.859Z,"eastern Honshu, Japan",earthquake
2011-03-15T13:27:56.630Z,37.576,142.237,28,6,mww,375,39.4,,1.02,us,usp000hxc6,2015-02-12T21:44:36.897Z,"off the east coast of Honshu, Japan",earthquake
2011-03-14T06:12:36.060Z,37.785,142.456,14,6,mww,482,9.6,,0.68,us,usp000hx38,2015-02-12T23:08:27.781Z,"off the east coast of Honshu, Japan",earthquake
2011-03-13T01:26:06.000Z,35.725,141.73,20,6.2,mw,,,,,iscgem,iscgem602442301,2015-02-12T22:55:19.799Z,"near the east coast of Honshu, Japan",earthquake
2011-03-13T01:26:04.250Z,35.723,141.637,8,6.1,mww,496,22.6,,1.07,us,usp000hwq6,2014-11-07T01:44:04.143Z,"near the east coast of Honshu, Japan",earthquake
2011-03-12T23:24:48.780Z,38.047,141.72,15,6.1,mwb,515,27.1,,0.9,us,usp000hwnq,2015-02-12T20:56:23.490Z,"near the east coast of Honshu, Japan",earthquake
2011-03-12T13:15:41.650Z,37.249,141.159,38,6.1,mww,463,17.8,,0.84,us,usp000hwfv,2015-02-12T22:59:00.200Z,"near the east coast of Honshu, Japan",earthquake
2011-03-12T01:47:15.400Z,37.594,142.648,20,6.5,mww,472,17.7,,0.85,us,usp000hw7r,2015-02-12T20:43:38.297Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T20:11:24.060Z,39.005,142.633,17.4,6.1,mwc,487,31.5,,0.82,us,usp000hw29,2015-02-12T23:49:28.388Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T19:46:50.880Z,40.483,139.055,10,6.2,mwc,442,64.1,,1.08,us,usp000hw1y,2015-02-12T23:29:40.265Z,"near the west coast of Honshu, Japan",earthquake
2011-03-11T19:02:59.170Z,39.342,142.872,27.1,6,mwb,408,13.8,,0.93,us,usp000hw19,2015-02-12T23:06:30.029Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T18:59:16.540Z,37.014,138.376,9.3,6.2,mwb,478,17.6,,1.29,us,usp000hw18,2015-02-12T23:03:52.105Z,"near the west coast of Honshu, Japan",earthquake
2011-03-11T15:20:08.190Z,36.398,141.864,52.8,6,mb,130,41,,0.96,us,usp000hvy2,2015-02-12T20:09:15.042Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T15:13:14.680Z,35.994,141.808,21,6.3,mwb,547,14,,0.99,us,usp000hvy0,2015-02-12T20:18:38.634Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T11:36:40.920Z,39.241,142.463,25.7,6.6,ms,668,9.5,,1.11,us,usp000hvuu,2015-02-04T11:06:15.976Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T11:36:40.000Z,39.225,142.549,25,6.7,mw,,,,,iscgem,iscgem17193804,2015-02-12T22:25:33.887Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T10:10:34.220Z,39.185,142.76,26.5,6,mb,438,44.1,,0.89,us,usp000hvtb,2015-02-12T21:37:21.743Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:33:00.780Z,39.14,142.967,27.6,6,mb,231,63,,0.81,us,usp000hvrh,2015-02-12T23:48:21.082Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:31:09.260Z,37.469,141.176,37.3,6,mb,274,25.9,,0.74,us,usp000hvrg,2015-02-12T21:45:05.584Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:27:51.600Z,38.017,142.657,42.8,6,mb,362,32.2,,1.09,us,usp000hvrf,2015-02-12T21:09:27.596Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:26:36.930Z,37.367,143.017,17,6.1,mb,317,24.4,,0.73,us,usp000hvre,2015-02-12T22:32:45.772Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:19:24.380Z,36.166,141.562,6.8,6.5,mb,369,18.7,,0.86,us,usp000hvrd,2015-02-12T23:30:20.094Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:15:41.850Z,37.047,144.541,41,6.1,mb,275,50.4,,0.75,us,usp000hvrb,2015-02-12T22:15:07.916Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:12:07.260Z,36.569,141.486,39.6,6.2,mb,510,20.4,,0.72,us,usp000hvra,2014-11-07T01:43:55.523Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:30:18.450Z,37.442,141.195,49.2,6,mb,40,113.2,,0.47,us,usp000hvqn,2015-02-12T22:22:38.587Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:29:01.830Z,39.031,142.349,45.4,6.3,mb,338,40.1,,1.09,us,usp000hvqm,2015-02-04T11:04:49.998Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:28:12.360Z,36.823,141.824,28.4,6.1,mb,289,32.3,,0.62,us,usp000hvqk,2014-11-07T01:43:55.227Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:25:36.460Z,37.934,144.529,39.5,6.1,mb,398,21.2,,0.78,us,usp000hvqj,2015-02-12T23:14:30.690Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:14:58.820Z,36.586,141.823,24.7,6.3,mb,382,25,,0.88,us,usp000hvqf,2014-11-07T01:43:55.149Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:59:00.270Z,37.357,144.725,35.9,6.3,mb,292,30.4,,1.09,us,usp000hvq4,2014-11-07T01:43:54.986Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:57:16.510Z,35.712,140.875,47.5,6,mb,368,36,,0.83,us,usp000hvq3,2015-02-12T20:48:52.026Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:49:16.610Z,37.337,144.237,47.3,6.1,mb,121,36.9,,0.93,us,usp000hvpy,2014-11-07T01:43:54.926Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:48:45.590Z,37.961,142.724,11.7,6.2,mb,323,29.1,,0.67,us,usp000hvpx,2015-02-12T21:46:03.012Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:29:15.990Z,37.812,144.233,40.6,6.1,mb,94,66.6,,0.8,us,usp000hvph,2015-02-12T21:04:32.952Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,mwc,507,10.8,,0.85,us,usp000hvpg,2014-11-07T01:43:54.763Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:25:50.000Z,38.059,144.64,20.7,7.6,mw,,,,,iscgem,iscgem16304073,2015-02-12T22:55:42.456Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:23:09.480Z,39.03,142.284,56.3,6.2,mb,194,50.4,,0.67,us,usp000hvpf,2014-11-07T01:43:54.750Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:21:32.700Z,38.29,142.813,51.7,6.2,mb,98,98.6,,0.67,us,usp000hvpe,2015-02-12T23:12:23.072Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:20:04.110Z,36.004,142.067,49.3,6.5,mb,43,169.2,,0.87,us,usp000hvpd,2014-11-07T01:43:54.739Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:18:49.510Z,36.023,142.269,16,6.6,mb,57,106.6,,0.94,us,usp000hvpc,2014-11-07T01:43:54.735Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:15:40.280Z,36.281,141.111,42.6,7.9,mwc,163,48.4,,1.44,us,usp000hvpa,2014-11-07T01:43:54.720Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:15:38.000Z,36.22,141.084,30,7.9,mw,,,,,iscgem,iscgem602707261,2015-02-12T20:54:44.837Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:15:23.120Z,37.93,143.802,35,6.3,mb,75,83.4,,1.3,us,usp000hvp9,2014-11-07T01:43:54.714Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:13:01.040Z,37.211,141.601,40.1,6.2,mb,275,23.7,,0.76,us,usp000hvp8,2015-02-12T23:20:49.558Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:12:36.360Z,37.788,144.233,25.4,6.2,mb,130,61,,0.71,us,usp000hvp7,2015-02-12T22:08:36.375Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:08:29.660Z,38.969,143.37,2.8,6.7,mb,122,52.3,,1.06,us,usp000hvp5,2014-11-07T01:43:54.669Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:07:20.880Z,36.419,141.876,32.3,6.4,mb,262,13.2,,0.88,us,usp000hvp4,2015-02-12T23:01:57.156Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:06:13.170Z,39.003,142.29,42.7,6.3,mb,304,27.6,,0.71,us,usp000hvp3,2015-02-04T11:02:57.660Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:00:39.300Z,38.095,142.492,40.6,6.2,mb,43,122.6,,1,us,usp000hvnz,2014-11-07T01:43:54.611Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T05:58:07.490Z,37.623,142.155,50.7,6.3,mb,98,99.7,,0.95,us,usp000hvnx,2014-11-07T01:43:54.597Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T05:55:45.480Z,37.359,143.351,35,6.4,mb,108,71.7,,1.42,us,usp000hvnw,2014-11-07T01:43:54.563Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T05:54:31.940Z,37.712,141.184,32.3,6.3,mb,120,106.2,,0.75,us,usp000hvnv,2015-02-12T20:56:55.740Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T05:46:24.120Z,38.297,142.373,29,9,mww,541,9.5,,1.16,us,usp000hvnu,2015-02-12T23:05:07.274Z,"near the east coast of Honshu, Japan",earthquake
2011-03-10T17:08:36.860Z,-6.873,116.72,510.6,6.5,mww,492,14.8,,1.05,us,usp000hvn3,2015-02-12T21:48:44.965Z,"Bali Sea",earthquake
2011-03-10T17:08:36.000Z,-6.97,117.0222,510.5,6.6,mww,,,,,duputel,duputel201103101708a,2015-02-12T16:21:22.000Z,"Bali Sea",earthquake
2011-03-09T21:24:52.000Z,-6.11,149.802,53.2,6.3,mw,,,,,iscgem,iscgem602442187,2015-02-12T23:09:35.793Z,"New Britain region, Papua New Guinea",earthquake
2011-03-09T21:24:49.760Z,-5.985,149.777,29,6.4,mww,165,14.9,,1.33,us,usp000hvkj,2015-02-04T11:01:06.503Z,"New Britain region, Papua New Guinea",earthquake
2011-03-09T21:24:01.680Z,38.296,142.808,15,6.5,mwc,224,39.6,,0.99,us,usp000hvkh,2015-02-12T20:54:35.640Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T21:22:17.580Z,38.345,142.648,23,6,mwc,395,65.6,,1.04,us,usp000hvkg,2015-02-12T21:43:19.460Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T18:16:16.440Z,38.315,142.434,22,6,mww,411,29.7,,1.14,us,usp000hvk6,2015-02-12T21:51:35.305Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T02:45:20.330Z,38.435,142.842,32,7.3,mww,550,17.4,,0.98,us,usp000hvhj,2015-02-12T22:25:13.120Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T02:45:20.000Z,38.64,143.223,19.5,7.3,mww,,,,,duputel,duputel201103090245a,2015-02-12T16:21:22.000Z,"off the east coast of Honshu, Japan",earthquake
2011-03-07T00:09:38.000Z,-10.336,160.796,40,6.4,mw,,,,,iscgem,iscgem16461120,2015-02-12T21:31:05.037Z,"Solomon Islands",earthquake
2011-03-07T00:09:36.450Z,-10.349,160.766,22,6.3,mww,471,12.4,,1.14,us,usp000hvf6,2014-11-07T01:43:52.693Z,"Solomon Islands",earthquake
2011-03-06T14:32:36.080Z,-56.422,-27.063,87.7,6.5,mww,407,17.7,,1.02,us,usp000hveq,2015-02-12T23:45:00.297Z,"South Sandwich Islands region",earthquake
2011-03-06T12:31:59.780Z,-18.021,-69.362,118,6.3,mww,590,19.4,,0.88,us,usp000hvef,2014-11-07T01:43:52.162Z,"Tarapaca, Chile",earthquake
2011-03-06T12:31:58.000Z,-18.191,-69.495,110.3,6.3,mw,,,,,iscgem,iscgem16196722,2015-02-12T20:50:07.738Z,"Tarapaca, Chile",earthquake
2011-03-01T00:53:46.340Z,-29.701,-111.981,10,6,mww,227,52.3,,1.12,us,usp000hv6u,2015-02-12T21:25:30.528Z,"Easter Island region",earthquake
2011-02-21T23:51:42.350Z,-43.583,172.68,5.9,6.1,mww,323,24.7,,,us,usp000huvq,2015-02-12T22:48:30.872Z,"South Island of New Zealand",earthquake
2011-02-21T10:57:52.410Z,-26.142,178.394,558.1,6.5,mww,610,12.1,,0.89,us,usp000huus,2015-02-12T23:16:12.571Z,"south of the Fiji Islands",earthquake
2011-02-20T21:43:24.150Z,55.918,162.117,33,6.1,mww,576,23.3,,0.87,us,usp000hutu,2015-02-12T21:01:50.896Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
2011-02-15T13:33:53.180Z,-2.497,121.483,16.2,6.1,mww,255,16,,1.33,us,usp000huje,2015-02-12T21:18:22.552Z,"Sulawesi, Indonesia",earthquake
2011-02-14T03:40:09.920Z,-35.38,-72.834,21,6.7,mww,358,33.9,,0.97,us,usp000hugg,2015-02-12T20:43:29.576Z,"offshore Maule, Chile",earthquake
2011-02-14T03:40:09.000Z,-35.58,-72.5847,15.5,6.8,mww,,,,,duputel,duputel201102140340a,2015-02-12T16:21:22.000Z,"Maule, Chile",earthquake
2011-02-13T10:35:06.740Z,-36.649,-73.176,17,6,mwc,308,50.4,,1.03,us,usp000huey,2014-11-07T01:43:39.844Z,"offshore Bio-Bio, Chile",earthquake
2011-02-12T17:57:56.130Z,-20.879,-175.672,85,6.1,mww,481,16.3,,0.94,us,usp000huea,2015-02-12T23:50:59.049Z,"Tonga",earthquake
2011-02-12T01:17:01.410Z,-37.027,-72.954,16,6.1,mwb,224,50.9,,1.39,us,usp000hucz,2015-02-04T10:57:06.291Z,"Bio-Bio, Chile",earthquake
2011-02-12T01:17:01.000Z,-37.171,-73.399,20,6,mw,,,,,iscgem,iscgem16021304,2015-02-12T22:29:42.399Z,"offshore Bio-Bio, Chile",earthquake
2011-02-11T20:05:30.910Z,-36.422,-72.96,26,6.9,mww,382,34.7,,1.27,us,usp000huc2,2015-02-12T20:22:28.667Z,"offshore Bio-Bio, Chile",earthquake
2011-02-10T14:41:58.820Z,4.077,123.039,525,6.6,mwb,262,13.6,,1.37,us,usp000huac,2015-02-12T22:00:53.623Z,"Celebes Sea",earthquake
2011-02-10T14:39:28.000Z,4.134,123.045,535.5,6.5,mw,,,,,iscgem,iscgem602064445,2015-02-12T20:45:20.447Z,"Celebes Sea",earthquake
2011-02-10T14:39:27.710Z,4.195,122.974,523.2,6.5,mww,488,11.4,,1.09,us,usp000huab,2015-02-12T16:21:22.000Z,"Celebes Sea",earthquake
2011-02-07T19:53:42.910Z,-7.154,155.184,415,6.4,mww,393,9.7,,1.29,us,usp000hu76,2015-02-12T22:26:18.649Z,"Solomon Islands",earthquake
2011-02-04T13:53:46.260Z,24.618,94.68,85,6.2,mww,555,11.8,,1.04,us,usp000hu2t,2015-02-12T22:23:49.138Z,"Myanmar-India border region",earthquake
2011-01-31T06:03:27.300Z,-22.009,-175.622,76,6,mww,437,29.4,,0.92,us,usp000htwe,2015-02-12T21:56:47.143Z,"Tonga region",earthquake
2011-01-29T06:55:27.520Z,70.931,-6.657,15,6.2,mwc,562,18.2,,0.92,us,usp000htt3,2015-02-12T20:42:50.638Z,"Jan Mayen Island region",earthquake
2011-01-27T08:38:28.340Z,28.195,59.015,10,6.2,mww,296,24.1,,1.05,us,usp000htpz,2015-02-12T20:18:03.789Z,"southeastern Iran",earthquake
2011-01-26T15:42:29.590Z,2.205,96.829,23,6.1,mww,286,27.1,,1.19,us,usp000htp9,2015-02-12T20:25:23.222Z,"Simeulue, Indonesia",earthquake
2011-01-24T02:45:31.520Z,38.413,72.791,110,6,mww,438,21.2,,0.93,us,usp000htk2,2015-02-12T23:27:01.928Z,"Tajikistan",earthquake
2011-01-18T20:23:23.480Z,28.777,63.951,68,7.2,mww,372,25.3,,1.3,us,usp000htb4,2015-02-12T23:27:14.794Z,"southwestern Pakistan",earthquake
2011-01-17T19:20:57.210Z,-5.03,102.647,36,6,mww,391,26.3,,1.02,us,usp000ht9g,2015-02-12T21:41:32.264Z,"southern Sumatra, Indonesia",earthquake
2011-01-13T16:16:41.540Z,-20.628,168.471,9,7,mww,578,13.3,,0.99,us,usp000ht15,2015-02-12T20:24:14.277Z,"Loyalty Islands, New Caledonia",earthquake
2011-01-13T16:16:41.000Z,-20.628,168.471,9,7,,,,,,atlas,atlas20110113161641,2015-02-04T10:53:50.885Z,"Loyalty Islands, New Caledonia",earthquake
2011-01-12T21:32:53.860Z,26.973,139.882,512,6.4,mww,626,22.5,,1.04,us,usp000hszr,2015-02-12T23:00:54.665Z,"Bonin Islands, Japan region",earthquake
2011-01-09T17:21:51.650Z,-19.201,168.155,18,6.1,mww,261,22.8,,1.37,us,usp000hsua,2015-02-12T21:38:04.412Z,"Vanuatu",earthquake
2011-01-09T10:03:43.990Z,-19.155,168.312,22,6.5,mww,408,20.8,,1.02,us,usp000hst4,2015-02-12T16:21:22.000Z,"Vanuatu",earthquake
2011-01-09T10:03:43.000Z,-19.28,168.389,20,6.5,mw,,,,,iscgem,iscgem15910807,2015-02-12T21:49:55.813Z,"Vanuatu",earthquake
2011-01-05T06:46:14.630Z,-22.26,171.631,112.2,6.1,mww,284,37.5,,0.93,us,usp000hskt,2015-02-12T20:33:30.682Z,"southeast of the Loyalty Islands",earthquake
2011-01-02T20:20:17.780Z,-38.355,-73.326,24,7.2,mww,397,30.1,,1.1,us,usp000hsfq,2015-02-12T22:24:29.146Z,"Araucania, Chile",earthquake
2011-01-01T09:56:58.120Z,-26.803,-63.136,576.8,7,mww,607,18.4,,0.85,us,usp000hsdc,2015-02-12T22:36:08.057Z,"Santiago Del Estero, Argentina",earthquake
2010-12-29T06:54:19.640Z,-19.661,168.14,16,6.4,mwc,372,20.2,,1.27,us,usp000hs82,2015-02-12T22:14:39.004Z,"Vanuatu",earthquake
2010-12-28T08:34:17.550Z,-23.407,-179.802,551,6.3,mwc,446,21.1,,0.85,us,usp000hs6h,2015-02-12T21:17:02.946Z,"south of the Fiji Islands",earthquake
2010-12-26T02:13:37.680Z,-19.616,168.284,13,6,mwb,300,25.1,,0.93,us,usp000hrzt,2015-02-12T20:15:55.735Z,"Vanuatu",earthquake
2010-12-25T13:16:37.000Z,-19.702,167.947,16,7.3,mwc,409,12,,1.17,us,usp000hrw0,2015-02-12T22:43:23.233Z,"Vanuatu region",earthquake
2010-12-23T14:00:32.330Z,53.127,171.161,18,6.4,mwc,559,31.1,,0.91,us,usp000hrpy,2015-02-12T22:52:34.396Z,"Near Islands, Aleutian Islands, Alaska",earthquake
2010-12-22T21:49:40.080Z,26.81,143.595,18,6.4,mwc,455,13.3,,1.06,us,usp000hrky,2015-02-12T22:07:17.407Z,"Bonin Islands, Japan region",earthquake
2010-12-21T17:19:41.000Z,26.879,143.812,20,7.4,mw,,,,,iscgem,iscgem600191591,2015-02-12T23:51:50.031Z,"Bonin Islands, Japan region",earthquake
2010-12-21T17:19:40.660Z,26.901,143.698,14,7.4,mwc,603,13,,0.99,us,usp000hr97,2015-02-12T16:21:22.000Z,"Bonin Islands, Japan region",earthquake
2010-12-20T18:41:59.200Z,28.412,59.18,12,6.7,mwc,279,24.3,,1.21,us,usp000hr7k,2015-02-12T20:58:51.575Z,"southeastern Iran",earthquake
2010-12-15T11:29:30.840Z,-7.268,128.786,134.9,6,mwc,364,15.4,,0.92,us,usp000hqyf,2015-02-12T23:41:20.003Z,"Kepulauan Barat Daya, Indonesia",earthquake
2010-12-13T01:14:42.320Z,-6.534,155.647,135.8,6.2,mwc,392,21.5,,1.02,us,usp000hqvf,2015-02-12T22:59:11.753Z,"Bougainville region, Papua New Guinea",earthquake
2010-12-08T05:24:35.260Z,-56.412,-25.741,29.4,6.3,mwc,319,40.4,,1.06,us,usp000hqnd,2015-02-12T23:39:06.099Z,"South Sandwich Islands region",earthquake
2010-12-02T03:12:09.820Z,-6.001,149.977,33,6.6,mwb,306,18.5,,1.15,us,usp000hqdx,2015-02-12T20:15:04.354Z,"New Britain region, Papua New Guinea",earthquake
2010-12-01T16:01:27.440Z,-15.888,-178.956,15.2,6.1,mwc,259,31.7,,0.98,us,usp000hqd4,2015-02-12T20:19:01.740Z,"Fiji region",earthquake
2010-11-30T03:24:41.000Z,28.61,139.14,470.5,6.7,mww,,,,,duputel,duputel201011300324a,2015-02-12T16:21:22.000Z,"Bonin Islands, Japan region",earthquake
2010-11-30T03:24:40.180Z,28.349,139.187,470,6.8,mwc,477,24.5,,0.85,us,usp000hqaw,2015-02-12T23:02:00.253Z,"Bonin Islands, Japan region",earthquake
2010-11-23T09:01:06.860Z,-5.959,148.966,68,6.1,mwc,345,18.8,,1.07,us,usp000hq00,2015-02-12T23:07:57.043Z,"New Britain region, Papua New Guinea",earthquake
2010-11-21T04:36:31.440Z,-54.967,-131.479,10,6,mwc,169,40.6,,1.22,us,usp000hpx8,2015-02-12T23:28:55.810Z,"Pacific-Antarctic Ridge",earthquake
